timestamp,signal_value,is_anomaly,rolling_mean,rolling_std
2025-10-17 12:00:09,0.3555413442199779,0,0.16845090556881676,0.10740528726560453
2025-10-17 12:00:10,0.2286198302950168,0,0.19112864484642744,0.09100804658124144
2025-10-17 12:00:11,0.3056676568510438,0,0.2105734742666677,0.09279299474314168
2025-10-17 12:00:12,0.4154051304015862,0,0.23778552130320993,0.1092998559803071
2025-10-17 12:00:13,0.4083984725585396,0,0.2705491411320539,0.1060587142630518
2025-10-17 12:00:14,0.4117859812372911,0,0.3054619588301918,0.08548947076083825
2025-10-17 12:00:15,0.5516597102418015,0,0.34072127559337506,0.1067901371434789
2025-10-17 12:00:16,0.4920636940155892,0,0.36555045527013996,0.11054293511684087
2025-10-17 12:00:17,0.5782400846587636,0,0.40062433440396195,0.11731022589591693
2025-10-17 12:00:18,0.4687145514006626,0,0.42160964558802727,0.1074920815372821
2025-10-17 12:00:19,0.5543504748230211,0,0.44149055864833164,0.1121970135263957
2025-10-17 12:00:20,0.5728025606512548,0,0.47590883168395537,0.09029350185243276
2025-10-17 12:00:21,0.4788382817860735,0,0.4932258941774584,0.06782654824898701
2025-10-17 12:00:22,0.6682950010540868,0,0.5185148812427085,0.08137823764947229
2025-10-17 12:00:23,0.6811315397524803,0,0.5457881879621025,0.0859469989364824
2025-10-17 12:00:24,0.6967916239203601,0,0.5742887522304093,0.08380175300715573
2025-10-17 12:00:25,0.7877789065708547,0,0.5979006718633146,0.10682038363280058
2025-10-17 12:00:26,0.7019972081418215,0,0.6188940232759379,0.10430871071809013
2025-10-17 12:00:27,0.6661800588714357,0,0.6276880206972051,0.10420740361618004
2025-10-17 12:00:28,0.675433405700446,0,0.6483599061271834,0.08848504964271052
2025-10-17 12:00:29,0.8002260498504831,0,0.6729474636299297,0.09347994953654912
2025-10-17 12:00:30,0.684811556439952,0,0.6841483632087993,0.08660488970031872
2025-10-17 12:00:31,0.7296970322993953,0,0.7092342382601315,0.04845743003600308
2025-10-17 12:00:32,0.77048156206824,0,0.7194528943615468,0.04962538209950831
2025-10-17 12:00:33,0.9578241423524464,0,0.7471221546215435,0.08810382319426119
2025-10-17 12:00:34,0.8745287050400303,0,0.7648958627335105,0.09451676672033289
2025-10-17 12:00:35,0.9499052883395186,0,0.7811085009103769,0.1112939701983774
2025-10-17 12:00:36,0.9217584588596264,0,0.8030846259821575,0.11555251019849719
2025-10-17 12:00:37,0.8701058531688407,0,0.823477205411898,0.10633378001913307
2025-10-17 12:00:38,0.91425526434637,0,0.8473593912764903,0.09567419035026763
2025-10-17 12:00:39,1.0238679875527468,0,0.8697235850467167,0.10868615231641615
2025-10-17 12:00:40,0.9628714016969196,0,0.8975295695724134,0.09010268649153279
2025-10-17 12:00:41,0.960156563999882,0,0.9205755227424621,0.06952990348306697
2025-10-17 12:00:42,0.9438999235954912,0,0.9379173588951872,0.045360414874253734
2025-10-17 12:00:43,0.9755276825479078,0,0.9396877129147334,0.04655345794792469
2025-10-17 12:00:44,1.00456283174072,0,0.9526911255848022,0.04444374390041608
2025-10-17 12:00:45,0.9698062481500188,0,0.9546812215658523,0.04474964811543738
2025-10-17 12:00:46,0.97429071404926,0,0.9599344470848157,0.043521947420959294
2025-10-17 12:00:47,1.0739487378532455,0,0.9803187355532563,0.04450009889711324
2025-10-17 12:00:48,1.001470194093969,0,0.989040228528016,0.03821676012502646
2025-10-17 12:00:49,0.9884279477354844,0,0.9854962245462898,0.03621922331356892
2025-10-17 12:00:50,0.9121875041843102,0,0.9804278347950289,0.04270296549991481
2025-10-17 12:00:51,1.0600833970575525,0,0.990420518100796,0.048702539684630765
2025-10-17 12:00:52,0.93718581234047,0,0.9897491069752938,0.049455587933759454
2025-10-17 12:00:53,0.8791420020565079,0,0.9801105389261539,0.060658753518951995
2025-10-17 12:00:54,1.0394632413345888,0,0.9836005798855408,0.06317382035707313
2025-10-17 12:00:55,1.037530697125525,0,0.9903730247830913,0.06513055100262938
2025-10-17 12:00:56,1.074504284207512,0,1.0003943817989165,0.0699150676770421
2025-10-17 12:00:57,0.9882134644254124,0,0.9918208544561333,0.06497531833711676
2025-10-17 12:00:58,0.9049175196192036,0,0.9821655870086567,0.07033488615394613
2025-10-17 12:00:59,0.914324851892904,0,0.9747552774243987,0.0734370381804292
2025-10-17 12:01:00,0.9215781142912852,0,0.9756943384350961,0.0726033770757783
2025-10-17 12:01:01,0.8791776963779175,0,0.9576037683671327,0.07177318827020987
2025-10-17 12:01:02,0.900019531944833,0,0.9538871403275688,0.07387935593958178
2025-10-17 12:01:03,0.9499303813981488,0,0.960965978261733,0.06916257328249685
2025-10-17 12:01:04,0.9546929072005936,0,0.9524889448483334,0.06342982477878012
2025-10-17 12:01:05,0.907430039328806,0,0.9394788790686617,0.05707273260549919
2025-10-17 12:01:06,0.9391478742787251,0,0.925943238075783,0.03206206658603917
2025-10-17 12:01:07,0.8577395852956348,0,0.9128958501628052,0.030411253168143297
2025-10-17 12:01:08,0.7764921354621299,0,0.9000533117470978,0.0529324628072867
2025-10-17 12:01:09,5.788069076679945,1,1.387427734225802,1.547125390848712
2025-10-17 12:01:10,0.7313434338993703,0,1.3684042661866103,1.5546412445197881
2025-10-17 12:01:11,0.781227904925658,0,1.3586092870413844,1.558370182056691
2025-10-17 12:01:12,0.7752675938725884,0,1.34613409323416,1.5629418586546933
2025-10-17 12:01:13,0.785862804780354,0,1.3297273355723804,1.568414627727921
2025-10-17 12:01:14,0.7027248143272472,0,1.304530526285046,1.577108907232161
2025-10-17 12:01:15,0.7681271935228089,0,1.2906002417044462,1.5816149186410629
2025-10-17 12:01:16,0.646411843699059,0,1.2613266386464794,1.5915206650317324
2025-10-17 12:01:17,0.6472719549330331,0,1.2402798756102194,1.5988257228222351
2025-10-17 12:01:18,0.5263372518125439,0,1.2152643872452606,1.6088142798417462
2025-10-17 12:01:19,0.6174154581272546,0,0.6981990253899918,0.086836508726933
2025-10-17 12:01:20,0.5216479174533488,0,0.6772294737453896,0.1019475541461324
2025-10-17 12:01:21,0.5786338987997639,0,0.6569700731328002,0.09907388642741713
2025-10-17 12:01:22,0.538661680656452,0,0.6333094818111865,0.09588479849785442
2025-10-17 12:01:23,0.3979121686529089,0,0.5945144181984421,0.10532165564635221
2025-10-17 12:01:24,0.5317152734935827,0,0.5774134641150757,0.09952312783831473
2025-10-17 12:01:25,0.372726001622559,0,0.5378733449250507,0.09371036776146364
2025-10-17 12:01:26,0.4565931717376463,0,0.5188914777289093,0.08835373679366511
2025-10-17 12:01:27,0.4244840126067785,0,0.49661268349628385,0.0800869118643193
2025-10-17 12:01:28,0.4476447673414193,0,0.4887434350491714,0.08070541576719836
2025-10-17 12:01:29,0.3370339347854822,0,0.4607052827149941,0.079734406550409
2025-10-17 12:01:30,0.2780790661082556,0,0.4363483975804848,0.09482377340226389
2025-10-17 12:01:31,0.1793417447064469,0,0.39641918217115313,0.11094932043877877
2025-10-17 12:01:32,0.3130143614119512,0,0.37385445024670305,0.10133526853127607
2025-10-17 12:01:33,0.2930294421475964,0,0.3633661775961718,0.10396227912198727
2025-10-17 12:01:34,0.1511252003818423,0,0.3253071702849978,0.1051418794172054
2025-10-17 12:01:35,0.152061340913601,0,0.303240704214102,0.11661409093769373
2025-10-17 12:01:36,0.1112999959820216,0,0.2687113866385395,0.11727988096181355
2025-10-17 12:01:37,0.0777202909576611,0,0.23403501447362776,0.11736889331831826
2025-10-17 12:01:38,0.1085139821712365,0,0.2001219359566095,0.0958033565602567
2025-10-17 12:01:39,0.0355672737476973,0,0.169975269852831,0.09536460723254006
2025-10-17 12:01:40,0.0198329870083503,0,0.14415066194284049,0.09777346004890855
2025-10-17 12:01:41,-0.0216165673587155,0,0.12405483073632421,0.10966554360866251
2025-10-17 12:01:42,-0.0794779929274464,0,0.08480559530238446,0.10464419310148966
2025-10-17 12:01:43,-0.122390837197027,0,0.04326356736792212,0.09479185076620636
2025-10-17 12:01:44,-0.0631634784048798,0,0.02183469948924991,0.0918755650957829
2025-10-17 12:01:45,-0.2224740203736309,0,-0.01561883663947328,0.10784256731918776
2025-10-17 12:01:46,-0.1621692572011153,0,-0.042965761957786966,0.10675010610615515
2025-10-17 12:01:47,-0.2211284698513175,0,-0.07285063803868483,0.11095846836392688
2025-10-17 12:01:48,-0.2617141022814102,0,-0.1098734464839495,0.1053435831116148
2025-10-17 12:01:49,-0.2924508779758413,0,-0.14267526165630334,0.10609082017456477
2025-10-17 12:01:50,-0.2686340387382299,0,-0.1715219642309614,0.09570366257557751
2025-10-17 12:01:51,-0.3439683705070308,0,-0.2037571445457929,0.09387212685363723
2025-10-17 12:01:52,-0.2981165295815786,0,-0.22562099821120613,0.0869136805792951
2025-10-17 12:01:53,-0.3942167907674229,0,-0.2528035935682457,0.09331251617117214
2025-10-17 12:01:54,-0.3494366963058042,0,-0.28143091535833814,0.06955763302194076
2025-10-17 12:01:55,-0.4888543969342417,0,-0.30806895301439924,0.09189191328566929
2025-10-17 12:01:56,-0.531948259242152,0,-0.3450468532185029,0.10064165529754726
2025-10-17 12:01:57,-0.435409815111523,0,-0.3664749877445235,0.09391292342872318
2025-10-17 12:01:58,-0.5001135997156047,0,-0.39031493748794294,0.09462072719325108
2025-10-17 12:01:59,-0.5674734126637101,0,-0.41781719095672976,0.10264380148791648
2025-10-17 12:02:00,-0.6154181845650322,0,-0.45249560553941004,0.10519102477792733
2025-10-17 12:02:01,-0.6122362766168926,0,-0.4793223961503962,0.10859124148850262
2025-10-17 12:02:02,-0.6122025223366069,0,-0.510730995425899,0.09491814035961271
2025-10-17 12:02:03,-0.5718389238737082,0,-0.5284932087365275,0.08697939547770729
2025-10-17 12:02:04,-0.6670590496202168,0,-0.5602554440679688,0.07082027238208775
2025-10-17 12:02:05,-0.685706260923253,0,-0.57994063046687,0.07594174017314433
2025-10-17 12:02:06,-0.7044042832091878,0,-0.5971862328635734,0.08307838082375074
2025-10-17 12:02:07,-0.811091196130016,0,-0.6347543709654229,0.08665912159951834
2025-10-17 12:02:08,-0.812893961975937,0,-0.6660324071914561,0.08907590477831415
2025-10-17 12:02:09,-0.8443762249751958,0,-0.6937226884226046,0.09765914447792147
2025-10-17 12:02:10,-5.788465735955727,1,-1.2110274435616741,1.6110751691087546
2025-10-17 12:02:11,-0.8428083680730862,0,-1.2340846527072933,1.6031838766680628
2025-10-17 12:02:12,-0.8248358229763357,0,-1.2553479827712661,1.5954105292015186
2025-10-17 12:02:13,4.091905222474629,1,-0.7889735681364326,2.3299712461588036
2025-10-17 12:02:14,-0.8814725262016829,0,-0.8104149157945792,2.32971122828716
2025-10-17 12:02:15,-0.9303313674467838,0,-0.8348774264469323,2.329540565752261
2025-10-17 12:02:16,-0.9187086023100464,0,-0.8563078583570182,2.3291926359480115
2025-10-17 12:02:17,-0.9326672538255648,0,-0.868465464126573,2.329247688635942
2025-10-17 12:02:18,-0.9078352370679456,0,-0.8779595916357739,2.329189500370878
2025-10-17 12:02:19,-0.9266825053980212,0,-0.8861902196780564,2.329203063643371
2025-10-17 12:02:20,-0.9559773232527148,0,-0.4029413784077553,1.5798717522356733
2025-10-17 12:02:21,-0.931225850392477,0,-0.41178312663969435,1.582851594476631
2025-10-17 12:02:22,-1.0760706540025504,0,-0.43690660974231577,1.5921029428701359
2025-10-17 12:02:23,-0.8741147281069714,0,-0.9335086048004759,0.05578225368942395
2025-10-17 12:02:24,-0.998237151802063,0,-0.9451850673605138,0.05590028024366085
2025-10-17 12:02:25,-0.953960795575104,0,-0.9475480101733458,0.05570170354374812
2025-10-17 12:02:26,-0.9529242375332024,0,-0.9509695736956614,0.05477655561402474
2025-10-17 12:02:27,-1.0200174055033,0,-0.9597045888634348,0.05837985066149229
2025-10-17 12:02:28,-0.9958757209318884,0,-0.9685086372498294,0.056289599521731966
2025-10-17 12:02:29,-1.060536419484139,0,-0.9818940286584411,0.06095961458623048
2025-10-17 12:02:30,-1.0353537730929097,0,-0.9898316736424606,0.06236173868959503
2025-10-17 12:02:31,-0.9372027753942176,0,-0.9904293661426345,0.06176340531079687
2025-10-17 12:02:32,-0.9640163800554312,0,-0.9792239387479228,0.05420133632734353
2025-10-17 12:02:33,-0.9530127930957476,0,-0.9871137452468002,0.04144159379438135
2025-10-17 12:02:34,4.008680693231123,1,-0.48642196074348165,1.579956833514706
2025-10-17 12:02:35,-0.9645649349282456,0,-0.4874823746787958,1.5803090154508725
2025-10-17 12:02:36,-0.9609311696878992,0,-0.48828306789426545,1.5805730494398293
